Files already downloaded and verified
Files already downloaded and verified
Saving  mask (task#:0)
Task: 2 Train Epoch: 87 [2560/5000 (50%)]	Loss: 0.040117
Task: 2 Train Epoch: 87 [3840/5000 (75%)]	Loss: 0.056408

Task: 2   Test set: Avg. loss: 0.0015, Accuracy: 727/1000(73%)

Task: 2 Train Epoch: 88 [0/5000 (0%)]	Loss: 0.031734
Task: 2 Train Epoch: 88 [1280/5000 (25%)]	Loss: 0.027232
Task: 2 Train Epoch: 88 [2560/5000 (50%)]	Loss: 0.038324
Task: 2 Train Epoch: 88 [3840/5000 (75%)]	Loss: 0.039865

Task: 2   Test set: Avg. loss: 0.0015, Accuracy: 730/1000(73%)

Task: 2 Train Epoch: 89 [0/5000 (0%)]	Loss: 0.054169
Task: 2 Train Epoch: 89 [1280/5000 (25%)]	Loss: 0.042692
Task: 2 Train Epoch: 89 [2560/5000 (50%)]	Loss: 0.041987
Task: 2 Train Epoch: 89 [3840/5000 (75%)]	Loss: 0.030852

Task: 2   Test set: Avg. loss: 0.0015, Accuracy: 729/1000(73%)

Task: 2 Train Epoch: 90 [0/5000 (0%)]	Loss: 0.045113
Task: 2 Train Epoch: 90 [1280/5000 (25%)]	Loss: 0.095387
Task: 2 Train Epoch: 90 [2560/5000 (50%)]	Loss: 0.036458
Task: 2 Train Epoch: 90 [3840/5000 (75%)]	Loss: 0.057378

Task: 2   Test set: Avg. loss: 0.0015, Accuracy: 728/1000(73%)

Task: 2 Train Epoch: 91 [0/5000 (0%)]	Loss: 0.044802
Task: 2 Train Epoch: 91 [1280/5000 (25%)]	Loss: 0.069281
Task: 2 Train Epoch: 91 [2560/5000 (50%)]	Loss: 0.064998
Task: 2 Train Epoch: 91 [3840/5000 (75%)]	Loss: 0.056091

Task: 2   Test set: Avg. loss: 0.0015, Accuracy: 729/1000(73%)

Task: 2 Train Epoch: 92 [0/5000 (0%)]	Loss: 0.070495
Task: 2 Train Epoch: 92 [1280/5000 (25%)]	Loss: 0.054427
Task: 2 Train Epoch: 92 [2560/5000 (50%)]	Loss: 0.045435
Task: 2 Train Epoch: 92 [3840/5000 (75%)]	Loss: 0.032549

Task: 2   Test set: Avg. loss: 0.0015, Accuracy: 725/1000(72%)

Task: 2 Train Epoch: 93 [0/5000 (0%)]	Loss: 0.037859
Task: 2 Train Epoch: 93 [1280/5000 (25%)]	Loss: 0.036966
Task: 2 Train Epoch: 93 [2560/5000 (50%)]	Loss: 0.079462
Task: 2 Train Epoch: 93 [3840/5000 (75%)]	Loss: 0.091519

Task: 2   Test set: Avg. loss: 0.0015, Accuracy: 727/1000(73%)

Task: 2 Train Epoch: 94 [0/5000 (0%)]	Loss: 0.037097
Task: 2 Train Epoch: 94 [1280/5000 (25%)]	Loss: 0.047434
Task: 2 Train Epoch: 94 [2560/5000 (50%)]	Loss: 0.033122
Task: 2 Train Epoch: 94 [3840/5000 (75%)]	Loss: 0.029839

Task: 2   Test set: Avg. loss: 0.0015, Accuracy: 722/1000(72%)

Task: 2 Train Epoch: 95 [0/5000 (0%)]	Loss: 0.048835
Task: 2 Train Epoch: 95 [1280/5000 (25%)]	Loss: 0.046774
Task: 2 Train Epoch: 95 [2560/5000 (50%)]	Loss: 0.067264
Task: 2 Train Epoch: 95 [3840/5000 (75%)]	Loss: 0.036660

Task: 2   Test set: Avg. loss: 0.0015, Accuracy: 725/1000(72%)

Task: 2 Train Epoch: 96 [0/5000 (0%)]	Loss: 0.020100
Task: 2 Train Epoch: 96 [1280/5000 (25%)]	Loss: 0.068506
Task: 2 Train Epoch: 96 [2560/5000 (50%)]	Loss: 0.040782
Task: 2 Train Epoch: 96 [3840/5000 (75%)]	Loss: 0.024647

Task: 2   Test set: Avg. loss: 0.0015, Accuracy: 726/1000(73%)

Task: 2 Train Epoch: 97 [0/5000 (0%)]	Loss: 0.088444
Task: 2 Train Epoch: 97 [1280/5000 (25%)]	Loss: 0.039715
Task: 2 Train Epoch: 97 [2560/5000 (50%)]	Loss: 0.040017
Task: 2 Train Epoch: 97 [3840/5000 (75%)]	Loss: 0.026385

Task: 2   Test set: Avg. loss: 0.0015, Accuracy: 726/1000(73%)

Task: 2 Train Epoch: 98 [0/5000 (0%)]	Loss: 0.069995
Task: 2 Train Epoch: 98 [1280/5000 (25%)]	Loss: 0.074695
Task: 2 Train Epoch: 98 [2560/5000 (50%)]	Loss: 0.027180
Task: 2 Train Epoch: 98 [3840/5000 (75%)]	Loss: 0.032522

Task: 2   Test set: Avg. loss: 0.0015, Accuracy: 729/1000(73%)

Task: 2 Train Epoch: 99 [0/5000 (0%)]	Loss: 0.035899
Task: 2 Train Epoch: 99 [1280/5000 (25%)]	Loss: 0.025649
Task: 2 Train Epoch: 99 [2560/5000 (50%)]	Loss: 0.055173
Task: 2 Train Epoch: 99 [3840/5000 (75%)]	Loss: 0.025285

Task: 2   Test set: Avg. loss: 0.0015, Accuracy: 725/1000(72%)

Saving head
Computing MAS
Loading head (task#:0)
Loading mask (task#:0)
Files already downloaded and verified
Files already downloaded and verified

Task: 0   Test set: Avg. loss: 0.0012, Accuracy: 819/1000(82%)

Trained Task:2, Loaded task:0, Accuracy:81.9000015258789
Loading head (task#:1)
Loading mask (task#:1)
Files already downloaded and verified
Files already downloaded and verified

Task: 1   Test set: Avg. loss: 0.0023, Accuracy: 584/1000(58%)

Trained Task:2, Loaded task:1, Accuracy:58.400001525878906
Loading head (task#:2)
Loading mask (task#:2)
Files already downloaded and verified
Files already downloaded and verified

Task: 2   Test set: Avg. loss: 0.0015, Accuracy: 725/1000(72%)

Trained Task:2, Loaded task:2, Accuracy:72.5
Files already downloaded and verified
Files already downloaded and verified
Layer        : conv1_layer.2.weight
Sum Omega    : 85371.46875
Max Fisher   : 1.242120623588562
Max Omega    : 56.80973815917969
Max Relevance: 2.6049900725411135e-07

Layer        : conv2_layer.2.weight
Sum Omega    : 60007.7265625
Max Fisher   : 0.5438141226768494
Max Omega    : 15.580092430114746
Max Relevance: 4.544161583908135e-06

Layer        : fc1_layer.0.weight
Sum Omega    : 89047.1875
Max Fisher   : 0.0856890007853508
Max Omega    : 1.817507028579712
Max Relevance: 0.0856890007853508

Saving  mask (task#:3)
Task: 3 Train Epoch: 0 [0/5000 (0%)]	Loss: 2.425164
Task: 3 Train Epoch: 0 [1280/5000 (25%)]	Loss: 1.875106
Task: 3 Train Epoch: 0 [2560/5000 (50%)]	Loss: 1.632862
Task: 3 Train Epoch: 0 [3840/5000 (75%)]	Loss: 1.627854

Task: 3   Test set: Avg. loss: 0.0012, Accuracy: 576/1000(58%)

Task: 3 Train Epoch: 1 [0/5000 (0%)]	Loss: 1.593492
Task: 3 Train Epoch: 1 [1280/5000 (25%)]	Loss: 1.620621
Task: 3 Train Epoch: 1 [2560/5000 (50%)]	Loss: 1.266656
Task: 3 Train Epoch: 1 [3840/5000 (75%)]	Loss: 1.558735

Task: 3   Test set: Avg. loss: 0.0011, Accuracy: 617/1000(62%)

Task: 3 Train Epoch: 2 [0/5000 (0%)]	Loss: 1.618392
Task: 3 Train Epoch: 2 [1280/5000 (25%)]	Loss: 1.387918
Task: 3 Train Epoch: 2 [2560/5000 (50%)]	Loss: 1.218234
Task: 3 Train Epoch: 2 [3840/5000 (75%)]	Loss: 1.370224

Task: 3   Test set: Avg. loss: 0.0011, Accuracy: 649/1000(65%)

Task: 3 Train Epoch: 3 [0/5000 (0%)]	Loss: 1.387167
Task: 3 Train Epoch: 3 [1280/5000 (25%)]	Loss: 0.959714
Task: 3 Train Epoch: 3 [2560/5000 (50%)]	Loss: 1.100426
Task: 3 Train Epoch: 3 [3840/5000 (75%)]	Loss: 1.138999

Task: 3   Test set: Avg. loss: 0.0011, Accuracy: 648/1000(65%)

Task: 3 Train Epoch: 4 [0/5000 (0%)]	Loss: 1.160583
Task: 3 Train Epoch: 4 [1280/5000 (25%)]	Loss: 1.093647
Task: 3 Train Epoch: 4 [2560/5000 (50%)]	Loss: 0.973045
Task: 3 Train Epoch: 4 [3840/5000 (75%)]	Loss: 0.994566

Task: 3   Test set: Avg. loss: 0.0010, Accuracy: 667/1000(67%)

Task: 3 Train Epoch: 5 [0/5000 (0%)]	Loss: 1.077658
Task: 3 Train Epoch: 5 [1280/5000 (25%)]	Loss: 1.168925
Task: 3 Train Epoch: 5 [2560/5000 (50%)]	Loss: 0.852976
Task: 3 Train Epoch: 5 [3840/5000 (75%)]	Loss: 1.123075

Task: 3   Test set: Avg. loss: 0.0010, Accuracy: 652/1000(65%)

Task: 3 Train Epoch: 6 [0/5000 (0%)]	Loss: 1.165555
Task: 3 Train Epoch: 6 [1280/5000 (25%)]	Loss: 0.912704
Task: 3 Train Epoch: 6 [2560/5000 (50%)]	Loss: 0.923787
Task: 3 Train Epoch: 6 [3840/5000 (75%)]	Loss: 0.905574

Task: 3   Test set: Avg. loss: 0.0010, Accuracy: 673/1000(67%)

Task: 3 Train Epoch: 7 [0/5000 (0%)]	Loss: 1.003109
Task: 3 Train Epoch: 7 [1280/5000 (25%)]	Loss: 0.784793
Task: 3 Train Epoch: 7 [2560/5000 (50%)]	Loss: 0.904394
Task: 3 Train Epoch: 7 [3840/5000 (75%)]	Loss: 1.027235

Task: 3   Test set: Avg. loss: 0.0011, Accuracy: 650/1000(65%)

Task: 3 Train Epoch: 8 [0/5000 (0%)]	Loss: 1.086221
Task: 3 Train Epoch: 8 [1280/5000 (25%)]	Loss: 0.938879
Task: 3 Train Epoch: 8 [2560/5000 (50%)]	Loss: 0.789170
Task: 3 Train Epoch: 8 [3840/5000 (75%)]	Loss: 0.811312

Task: 3   Test set: Avg. loss: 0.0010, Accuracy: 667/1000(67%)

Task: 3 Train Epoch: 9 [0/5000 (0%)]	Loss: 1.009000
Task: 3 Train Epoch: 9 [1280/5000 (25%)]	Loss: 1.023129
Task: 3 Train Epoch: 9 [2560/5000 (50%)]	Loss: 0.900505
Task: 3 Train Epoch: 9 [3840/5000 (75%)]	Loss: 0.913782

Task: 3   Test set: Avg. loss: 0.0010, Accuracy: 664/1000(66%)

Task: 3 Train Epoch: 10 [0/5000 (0%)]	Loss: 0.795196
Task: 3 Train Epoch: 10 [1280/5000 (25%)]	Loss: 0.818177
Task: 3 Train Epoch: 10 [2560/5000 (50%)]	Loss: 0.660030
Task: 3 Train Epoch: 10 [3840/5000 (75%)]	Loss: 0.819185

Task: 3   Test set: Avg. loss: 0.0011, Accuracy: 665/1000(66%)

Task: 3 Train Epoch: 11 [0/5000 (0%)]	Loss: 0.700818
Task: 3 Train Epoch: 11 [1280/5000 (25%)]	Loss: 0.794676
Task: 3 Train Epoch: 11 [2560/5000 (50%)]	Loss: 0.723108
Task: 3 Train Epoch: 11 [3840/5000 (75%)]	Loss: 0.728518

Task: 3   Test set: Avg. loss: 0.0010, Accuracy: 683/1000(68%)

Task: 3 Train Epoch: 12 [0/5000 (0%)]	Loss: 0.832217
Task: 3 Train Epoch: 12 [1280/5000 (25%)]	Loss: 0.764807
Task: 3 Train Epoch: 12 [2560/5000 (50%)]	Loss: 0.820855
Task: 3 Train Epoch: 12 [3840/5000 (75%)]	Loss: 0.706556

Task: 3   Test set: Avg. loss: 0.0012, Accuracy: 654/1000(65%)

Task: 3 Train Epoch: 13 [0/5000 (0%)]	Loss: 0.772344
Task: 3 Train Epoch: 13 [1280/5000 (25%)]	Loss: 0.740737
Task: 3 Train Epoch: 13 [2560/5000 (50%)]	Loss: 0.796658
Task: 3 Train Epoch: 13 [3840/5000 (75%)]	Loss: 0.613269

Task: 3   Test set: Avg. loss: 0.0011, Accuracy: 649/1000(65%)

Task: 3 Train Epoch: 14 [0/5000 (0%)]	Loss: 0.829523
Task: 3 Train Epoch: 14 [1280/5000 (25%)]	Loss: 0.822838
Task: 3 Train Epoch: 14 [2560/5000 (50%)]	Loss: 0.567398
Task: 3 Train Epoch: 14 [3840/5000 (75%)]	Loss: 0.705510

Task: 3   Test set: Avg. loss: 0.0011, Accuracy: 686/1000(69%)

Task: 3 Train Epoch: 15 [0/5000 (0%)]	Loss: 0.610748
Task: 3 Train Epoch: 15 [1280/5000 (25%)]	Loss: 0.719356
Task: 3 Train Epoch: 15 [2560/5000 (50%)]	Loss: 0.738217
Task: 3 Train Epoch: 15 [3840/5000 (75%)]	Loss: 0.627359

Task: 3   Test set: Avg. loss: 0.0011, Accuracy: 675/1000(68%)

Task: 3 Train Epoch: 16 [0/5000 (0%)]	Loss: 0.832060
Task: 3 Train Epoch: 16 [1280/5000 (25%)]	Loss: 0.645278
Task: 3 Train Epoch: 16 [2560/5000 (50%)]	Loss: 0.773074
Task: 3 Train Epoch: 16 [3840/5000 (75%)]	Loss: 0.718319

Task: 3   Test set: Avg. loss: 0.0011, Accuracy: 674/1000(67%)

Task: 3 Train Epoch: 17 [0/5000 (0%)]	Loss: 0.710887
Task: 3 Train Epoch: 17 [1280/5000 (25%)]	Loss: 0.696974
Task: 3 Train Epoch: 17 [2560/5000 (50%)]	Loss: 0.769092
Task: 3 Train Epoch: 17 [3840/5000 (75%)]	Loss: 0.718554

Task: 3   Test set: Avg. loss: 0.0011, Accuracy: 683/1000(68%)

Task: 3 Train Epoch: 18 [0/5000 (0%)]	Loss: 0.771457
Task: 3 Train Epoch: 18 [1280/5000 (25%)]	Loss: 0.789071
Task: 3 Train Epoch: 18 [2560/5000 (50%)]	Loss: 0.577052
Task: 3 Train Epoch: 18 [3840/5000 (75%)]	Loss: 0.707866

Task: 3   Test set: Avg. loss: 0.0011, Accuracy: 667/1000(67%)

Task: 3 Train Epoch: 19 [0/5000 (0%)]	Loss: 0.698931
Task: 3 Train Epoch: 19 [1280/5000 (25%)]	Loss: 0.641155
Task: 3 Train Epoch: 19 [2560/5000 (50%)]	Loss: 0.614885
Task: 3 Train Epoch: 19 [3840/5000 (75%)]	Loss: 0.674812

Task: 3   Test set: Avg. loss: 0.0011, Accuracy: 677/1000(68%)

Task: 3 Train Epoch: 20 [0/5000 (0%)]	Loss: 0.497703
Task: 3 Train Epoch: 20 [1280/5000 (25%)]	Loss: 0.557721
Task: 3 Train Epoch: 20 [2560/5000 (50%)]	Loss: 0.691103
Task: 3 Train Epoch: 20 [3840/5000 (75%)]	Loss: 0.586884

Task: 3   Test set: Avg. loss: 0.0011, Accuracy: 689/1000(69%)

Task: 3 Train Epoch: 21 [0/5000 (0%)]	Loss: 0.477273
Task: 3 Train Epoch: 21 [1280/5000 (25%)]	Loss: 0.479806
Task: 3 Train Epoch: 21 [2560/5000 (50%)]	Loss: 0.444107
Task: 3 Train Epoch: 21 [3840/5000 (75%)]	Loss: 0.624288

Task: 3   Test set: Avg. loss: 0.0011, Accuracy: 673/1000(67%)

Task: 3 Train Epoch: 22 [0/5000 (0%)]	Loss: 0.580872
Task: 3 Train Epoch: 22 [1280/5000 (25%)]	Loss: 0.664884
Task: 3 Train Epoch: 22 [2560/5000 (50%)]	Loss: 0.639515
Task: 3 Train Epoch: 22 [3840/5000 (75%)]	Loss: 0.452523

Task: 3   Test set: Avg. loss: 0.0012, Accuracy: 677/1000(68%)

Task: 3 Train Epoch: 23 [0/5000 (0%)]	Loss: 0.813957
Task: 3 Train Epoch: 23 [1280/5000 (25%)]	Loss: 0.670904
Task: 3 Train Epoch: 23 [2560/5000 (50%)]	Loss: 0.502584
Task: 3 Train Epoch: 23 [3840/5000 (75%)]	Loss: 0.569359

Task: 3   Test set: Avg. loss: 0.0011, Accuracy: 682/1000(68%)

Task: 3 Train Epoch: 24 [0/5000 (0%)]	Loss: 0.621304
Task: 3 Train Epoch: 24 [1280/5000 (25%)]	Loss: 0.585555
Task: 3 Train Epoch: 24 [2560/5000 (50%)]	Loss: 0.599905
Task: 3 Train Epoch: 24 [3840/5000 (75%)]	Loss: 0.489183

Task: 3   Test set: Avg. loss: 0.0012, Accuracy: 674/1000(67%)

Task: 3 Train Epoch: 25 [0/5000 (0%)]	Loss: 0.562774
Task: 3 Train Epoch: 25 [1280/5000 (25%)]	Loss: 0.466606
Task: 3 Train Epoch: 25 [2560/5000 (50%)]	Loss: 0.580730
Task: 3 Train Epoch: 25 [3840/5000 (75%)]	Loss: 0.597719

Task: 3   Test set: Avg. loss: 0.0012, Accuracy: 680/1000(68%)

Task: 3 Train Epoch: 26 [0/5000 (0%)]	Loss: 0.454846
Task: 3 Train Epoch: 26 [1280/5000 (25%)]	Loss: 0.510567
Task: 3 Train Epoch: 26 [2560/5000 (50%)]	Loss: 0.423312
Task: 3 Train Epoch: 26 [3840/5000 (75%)]	Loss: 0.393015

Task: 3   Test set: Avg. loss: 0.0012, Accuracy: 678/1000(68%)

Task: 3 Train Epoch: 27 [0/5000 (0%)]	Loss: 0.623107
Task: 3 Train Epoch: 27 [1280/5000 (25%)]	Loss: 0.663275
Task: 3 Train Epoch: 27 [2560/5000 (50%)]	Loss: 0.570844
Task: 3 Train Epoch: 27 [3840/5000 (75%)]	Loss: 0.547166

Task: 3   Test set: Avg. loss: 0.0012, Accuracy: 684/1000(68%)

Task: 3 Train Epoch: 28 [0/5000 (0%)]	Loss: 0.473361
Task: 3 Train Epoch: 28 [1280/5000 (25%)]	Loss: 0.531673
Task: 3 Train Epoch: 28 [2560/5000 (50%)]	Loss: 0.439469
Task: 3 Train Epoch: 28 [3840/5000 (75%)]	Loss: 0.436017

Task: 3   Test set: Avg. loss: 0.0012, Accuracy: 670/1000(67%)

Task: 3 Train Epoch: 29 [0/5000 (0%)]	Loss: 0.522875
Task: 3 Train Epoch: 29 [1280/5000 (25%)]	Loss: 0.393768
Task: 3 Train Epoch: 29 [2560/5000 (50%)]	Loss: 0.479214
Task: 3 Train Epoch: 29 [3840/5000 (75%)]	Loss: 0.513543

Task: 3   Test set: Avg. loss: 0.0012, Accuracy: 678/1000(68%)

Task: 3 Train Epoch: 30 [0/5000 (0%)]	Loss: 0.589720
Task: 3 Train Epoch: 30 [1280/5000 (25%)]	Loss: 0.490009
Task: 3 Train Epoch: 30 [2560/5000 (50%)]	Loss: 0.420561
Task: 3 Train Epoch: 30 [3840/5000 (75%)]	Loss: 0.544362

Task: 3   Test set: Avg. loss: 0.0013, Accuracy: 678/1000(68%)

Task: 3 Train Epoch: 31 [0/5000 (0%)]	Loss: 0.548894
Task: 3 Train Epoch: 31 [1280/5000 (25%)]	Loss: 0.579956
Task: 3 Train Epoch: 31 [2560/5000 (50%)]	Loss: 0.447582
Task: 3 Train Epoch: 31 [3840/5000 (75%)]	Loss: 0.445071

Task: 3   Test set: Avg. loss: 0.0013, Accuracy: 672/1000(67%)

Task: 3 Train Epoch: 32 [0/5000 (0%)]	Loss: 0.452626
Task: 3 Train Epoch: 32 [1280/5000 (25%)]	Loss: 0.601340
Task: 3 Train Epoch: 32 [2560/5000 (50%)]	Loss: 0.478168
Task: 3 Train Epoch: 32 [3840/5000 (75%)]	Loss: 0.501671

Task: 3   Test set: Avg. loss: 0.0012, Accuracy: 688/1000(69%)

Task: 3 Train Epoch: 33 [0/5000 (0%)]	Loss: 0.435932
Task: 3 Train Epoch: 33 [1280/5000 (25%)]	Loss: 0.451095
Task: 3 Train Epoch: 33 [2560/5000 (50%)]	Loss: 0.505285
Task: 3 Train Epoch: 33 [3840/5000 (75%)]	Loss: 0.425533

Task: 3   Test set: Avg. loss: 0.0013, Accuracy: 682/1000(68%)

Task: 3 Train Epoch: 34 [0/5000 (0%)]	Loss: 0.617186
Task: 3 Train Epoch: 34 [1280/5000 (25%)]	Loss: 0.470641
Task: 3 Train Epoch: 34 [2560/5000 (50%)]	Loss: 0.536146
Task: 3 Train Epoch: 34 [3840/5000 (75%)]	Loss: 0.437808

Task: 3   Test set: Avg. loss: 0.0013, Accuracy: 681/1000(68%)

Task: 3 Train Epoch: 35 [0/5000 (0%)]	Loss: 0.404671
Task: 3 Train Epoch: 35 [1280/5000 (25%)]	Loss: 0.371635
Task: 3 Train Epoch: 35 [2560/5000 (50%)]	Loss: 0.422385
Task: 3 Train Epoch: 35 [3840/5000 (75%)]	Loss: 0.523026

Task: 3   Test set: Avg. loss: 0.0014, Accuracy: 673/1000(67%)

Task: 3 Train Epoch: 36 [0/5000 (0%)]	Loss: 0.543226
Task: 3 Train Epoch: 36 [1280/5000 (25%)]	Loss: 0.513292
Task: 3 Train Epoch: 36 [2560/5000 (50%)]	Loss: 0.405557
Task: 3 Train Epoch: 36 [3840/5000 (75%)]	Loss: 0.516209

Task: 3   Test set: Avg. loss: 0.0013, Accuracy: 685/1000(68%)

Task: 3 Train Epoch: 37 [0/5000 (0%)]	Loss: 0.503107
Task: 3 Train Epoch: 37 [1280/5000 (25%)]	Loss: 0.417562
Task: 3 Train Epoch: 37 [2560/5000 (50%)]	Loss: 0.351653
Task: 3 Train Epoch: 37 [3840/5000 (75%)]	Loss: 0.359916

Task: 3   Test set: Avg. loss: 0.0013, Accuracy: 676/1000(68%)

Task: 3 Train Epoch: 38 [0/5000 (0%)]	Loss: 0.510378
Task: 3 Train Epoch: 38 [1280/5000 (25%)]	Loss: 0.546615
Task: 3 Train Epoch: 38 [2560/5000 (50%)]	Loss: 0.500105
Task: 3 Train Epoch: 38 [3840/5000 (75%)]	Loss: 0.452513

Task: 3   Test set: Avg. loss: 0.0013, Accuracy: 669/1000(67%)

Task: 3 Train Epoch: 39 [0/5000 (0%)]	Loss: 0.396763
Task: 3 Train Epoch: 39 [1280/5000 (25%)]	Loss: 0.382251
Task: 3 Train Epoch: 39 [2560/5000 (50%)]	Loss: 0.414142
Task: 3 Train Epoch: 39 [3840/5000 (75%)]	Loss: 0.439334

Task: 3   Test set: Avg. loss: 0.0013, Accuracy: 686/1000(69%)

Task: 3 Train Epoch: 40 [0/5000 (0%)]	Loss: 0.354537
Task: 3 Train Epoch: 40 [1280/5000 (25%)]	Loss: 0.498912
Task: 3 Train Epoch: 40 [2560/5000 (50%)]	Loss: 0.351283
Task: 3 Train Epoch: 40 [3840/5000 (75%)]	Loss: 0.348049

Task: 3   Test set: Avg. loss: 0.0013, Accuracy: 681/1000(68%)

Task: 3 Train Epoch: 41 [0/5000 (0%)]	Loss: 0.368307
Task: 3 Train Epoch: 41 [1280/5000 (25%)]	Loss: 0.361321
Task: 3 Train Epoch: 41 [2560/5000 (50%)]	Loss: 0.335506
Task: 3 Train Epoch: 41 [3840/5000 (75%)]	Loss: 0.301993

Task: 3   Test set: Avg. loss: 0.0013, Accuracy: 684/1000(68%)

Task: 3 Train Epoch: 42 [0/5000 (0%)]	Loss: 0.327838
Task: 3 Train Epoch: 42 [1280/5000 (25%)]	Loss: 0.356418
Task: 3 Train Epoch: 42 [2560/5000 (50%)]	Loss: 0.414434
Task: 3 Train Epoch: 42 [3840/5000 (75%)]	Loss: 0.348427

Task: 3   Test set: Avg. loss: 0.0013, Accuracy: 667/1000(67%)

Task: 3 Train Epoch: 43 [0/5000 (0%)]	Loss: 0.716613
Task: 3 Train Epoch: 43 [1280/5000 (25%)]	Loss: 0.454679
Task: 3 Train Epoch: 43 [2560/5000 (50%)]	Loss: 0.367969
Task: 3 Train Epoch: 43 [3840/5000 (75%)]	Loss: 0.400020

Task: 3   Test set: Avg. loss: 0.0014, Accuracy: 692/1000(69%)

Task: 3 Train Epoch: 44 [0/5000 (0%)]	Loss: 0.467717
Task: 3 Train Epoch: 44 [1280/5000 (25%)]	Loss: 0.503356
Task: 3 Train Epoch: 44 [2560/5000 (50%)]	Loss: 0.385390
Task: 3 Train Epoch: 44 [3840/5000 (75%)]	Loss: 0.387388

Task: 3   Test set: Avg. loss: 0.0014, Accuracy: 675/1000(68%)

Task: 3 Train Epoch: 45 [0/5000 (0%)]	Loss: 0.436942
Task: 3 Train Epoch: 45 [1280/5000 (25%)]	Loss: 0.467184
Task: 3 Train Epoch: 45 [2560/5000 (50%)]	Loss: 0.388260
Task: 3 Train Epoch: 45 [3840/5000 (75%)]	Loss: 0.279404

Task: 3   Test set: Avg. loss: 0.0014, Accuracy: 667/1000(67%)

Task: 3 Train Epoch: 46 [0/5000 (0%)]	Loss: 0.475550
Task: 3 Train Epoch: 46 [1280/5000 (25%)]	Loss: 0.373959
Task: 3 Train Epoch: 46 [2560/5000 (50%)]	Loss: 0.379846
Task: 3 Train Epoch: 46 [3840/5000 (75%)]	Loss: 0.431038

Task: 3   Test set: Avg. loss: 0.0014, Accuracy: 672/1000(67%)

Task: 3 Train Epoch: 47 [0/5000 (0%)]	Loss: 0.513151
Task: 3 Train Epoch: 47 [1280/5000 (25%)]	Loss: 0.498218
Task: 3 Train Epoch: 47 [2560/5000 (50%)]	Loss: 0.437756
Task: 3 Train Epoch: 47 [3840/5000 (75%)]	Loss: 0.431788

Task: 3   Test set: Avg. loss: 0.0013, Accuracy: 692/1000(69%)

Task: 3 Train Epoch: 48 [0/5000 (0%)]	Loss: 0.468485
Task: 3 Train Epoch: 48 [1280/5000 (25%)]	Loss: 0.454427
Task: 3 Train Epoch: 48 [2560/5000 (50%)]	Loss: 0.273712
Task: 3 Train Epoch: 48 [3840/5000 (75%)]	Loss: 0.222294

Task: 3   Test set: Avg. loss: 0.0014, Accuracy: 667/1000(67%)

Task: 3 Train Epoch: 49 [0/5000 (0%)]	Loss: 0.447253
Task: 3 Train Epoch: 49 [1280/5000 (25%)]	Loss: 0.478013
Task: 3 Train Epoch: 49 [2560/5000 (50%)]	Loss: 0.342683
Task: 3 Train Epoch: 49 [3840/5000 (75%)]	Loss: 0.421803

Task: 3   Test set: Avg. loss: 0.0014, Accuracy: 693/1000(69%)

Task: 3 Train Epoch: 50 [0/5000 (0%)]	Loss: 0.362221
Task: 3 Train Epoch: 50 [1280/5000 (25%)]	Loss: 0.341705
Task: 3 Train Epoch: 50 [2560/5000 (50%)]	Loss: 0.365895
Task: 3 Train Epoch: 50 [3840/5000 (75%)]	Loss: 0.285476

Task: 3   Test set: Avg. loss: 0.0014, Accuracy: 675/1000(68%)

Task: 3 Train Epoch: 51 [0/5000 (0%)]	Loss: 0.477108
Task: 3 Train Epoch: 51 [1280/5000 (25%)]	Loss: 0.466605
Task: 3 Train Epoch: 51 [2560/5000 (50%)]	Loss: 0.242969
Task: 3 Train Epoch: 51 [3840/5000 (75%)]	Loss: 0.318034

Task: 3   Test set: Avg. loss: 0.0015, Accuracy: 674/1000(67%)

Task: 3 Train Epoch: 52 [0/5000 (0%)]	Loss: 0.430459
Task: 3 Train Epoch: 52 [1280/5000 (25%)]	Loss: 0.419040
Task: 3 Train Epoch: 52 [2560/5000 (50%)]	Loss: 0.275242
Task: 3 Train Epoch: 52 [3840/5000 (75%)]	Loss: 0.384057

Task: 3   Test set: Avg. loss: 0.0014, Accuracy: 679/1000(68%)

Task: 3 Train Epoch: 53 [0/5000 (0%)]	Loss: 0.300961
Task: 3 Train Epoch: 53 [1280/5000 (25%)]	Loss: 0.331400
Task: 3 Train Epoch: 53 [2560/5000 (50%)]	Loss: 0.275649
Task: 3 Train Epoch: 53 [3840/5000 (75%)]	Loss: 0.274924

Task: 3   Test set: Avg. loss: 0.0015, Accuracy: 674/1000(67%)

Task: 3 Train Epoch: 54 [0/5000 (0%)]	Loss: 0.288242
Task: 3 Train Epoch: 54 [1280/5000 (25%)]	Loss: 0.361647
Task: 3 Train Epoch: 54 [2560/5000 (50%)]	Loss: 0.309484
Task: 3 Train Epoch: 54 [3840/5000 (75%)]	Loss: 0.343433

Task: 3   Test set: Avg. loss: 0.0016, Accuracy: 667/1000(67%)

Task: 3 Train Epoch: 55 [0/5000 (0%)]	Loss: 0.407195
